Category,Region,Year,Value
Others,'Regiunea SUD-VEST OLTENIA',1996,15.6
Others,'Regiunea SUD-VEST OLTENIA',1997,16.0
Others,'Regiunea SUD-VEST OLTENIA',1998,17.4
Others,'Regiunea SUD-VEST OLTENIA',1999,16.0
Others,'Regiunea SUD-VEST OLTENIA',2000,16.1
Others,'Regiunea SUD-VEST OLTENIA',2001,15.8
Others,'Regiunea SUD-VEST OLTENIA',2002,19.7
Others,'Regiunea SUD-VEST OLTENIA',2003,18.8
Others,'Regiunea SUD-VEST OLTENIA',2004,18.4
Others,'Regiunea SUD-VEST OLTENIA',2005,18.2
Others,'Regiunea SUD-VEST OLTENIA',2006,20.0
Others,'Regiunea SUD-VEST OLTENIA',2007,20.4
Others,'Regiunea SUD-VEST OLTENIA',2008,20.3
Others,'Regiunea SUD-VEST OLTENIA',2009,20.6
Others,'Regiunea SUD-VEST OLTENIA',2010,22.0
Others,'Regiunea SUD-VEST OLTENIA',2011,20.5
Others,'Regiunea SUD-VEST OLTENIA',2012,20.7
Others,'Regiunea SUD-VEST OLTENIA',2013,21.7
Others,'Regiunea SUD-VEST OLTENIA',2014,21.5
Others,'Regiunea SUD-VEST OLTENIA',2015,20.9
Others,'Regiunea SUD-VEST OLTENIA',2016,21.9
Others,'Regiunea SUD-VEST OLTENIA',2017,25.3
Others,'Regiunea SUD-VEST OLTENIA',2018,29.4
Others,'Regiunea SUD-VEST OLTENIA',2019,29.4
Others,Dolj,1990,3.2
Others,Dolj,1991,2.9
Others,Dolj,1992,3.5
Others,Dolj,1993,3.9
Others,Dolj,1994,3.7
Others,Dolj,1995,3.6
Others,Dolj,1996,3.8
Others,Dolj,1997,3.9
Others,Dolj,1998,5.2
Others,Dolj,1999,4.8
Others,Dolj,2000,4.6
Others,Dolj,2001,3.8
Others,Dolj,2002,5.6
Others,Dolj,2003,4.7
Others,Dolj,2004,4.1
Others,Dolj,2005,3.7
Others,Dolj,2006,4.5
Others,Dolj,2007,4.7
Others,Dolj,2008,5.0
Others,Dolj,2009,5.1
Others,Dolj,2010,5.1
Others,Dolj,2011,4.5
Others,Dolj,2012,4.6
Others,Dolj,2013,4.8
Others,Dolj,2014,4.7
Others,Dolj,2015,4.6
Others,Dolj,2016,4.6
Others,Dolj,2017,7.0
Others,Dolj,2018,6.9
Others,Dolj,2019,7.0
Others,Gorj,1990,3.9
Others,Gorj,1991,3.6
Others,Gorj,1992,3.8
Others,Gorj,1993,3.7
Others,Gorj,1994,3.5
Others,Gorj,1995,3.6
Others,Gorj,1996,3.6
Others,Gorj,1997,3.6
Others,Gorj,1998,4.1
Others,Gorj,1999,3.4
Others,Gorj,2000,3.5
Others,Gorj,2001,3.5
Others,Gorj,2002,3.5
Others,Gorj,2003,3.5
Others,Gorj,2004,3.6
Others,Gorj,2005,3.5
Others,Gorj,2006,3.6
Others,Gorj,2007,3.8
Others,Gorj,2008,3.4
Others,Gorj,2009,3.4
Others,Gorj,2010,4.9
Others,Gorj,2011,4.8
Others,Gorj,2012,4.9
Others,Gorj,2013,5.8
Others,Gorj,2014,5.8
Others,Gorj,2015,5.4
Others,Gorj,2016,5.2
Others,Gorj,2017,5.5
Others,Gorj,2018,5.5
Others,Gorj,2019,5.6
Others,Mehedinti,1990,3.6
Others,Mehedinti,1991,3.5
Others,Mehedinti,1992,3.7
Others,Mehedinti,1993,2.7
Others,Mehedinti,1994,2.7
Others,Mehedinti,1995,2.7
Others,Mehedinti,1996,2.7
Others,Mehedinti,1997,2.8
Others,Mehedinti,1998,2.6
Others,Mehedinti,1999,2.6
Others,Mehedinti,2000,2.6
Others,Mehedinti,2001,2.8
Others,Mehedinti,2002,2.9
Others,Mehedinti,2003,2.8
Others,Mehedinti,2004,2.8
Others,Mehedinti,2005,2.8
Others,Mehedinti,2006,2.8
Others,Mehedinti,2007,2.7
Others,Mehedinti,2008,2.7
Others,Mehedinti,2009,3.1
Others,Mehedinti,2010,3.1
Others,Mehedinti,2011,3.1
Others,Mehedinti,2012,3.1
Others,Mehedinti,2013,3.2
Others,Mehedinti,2014,3.1
Others,Mehedinti,2015,3.2
Others,Mehedinti,2016,3.0
Others,Mehedinti,2017,3.1
Others,Mehedinti,2018,3.1
Others,Mehedinti,2019,3.1
Others,Olt,1990,2.1
Others,Olt,1991,2.2
Others,Olt,1992,2.4
Others,Olt,1993,2.7
Others,Olt,1994,2.0
Others,Olt,1995,2.0
Others,Olt,1996,2.1
Others,Olt,1997,2.3
Others,Olt,1998,2.3
Others,Olt,1999,2.0
Others,Olt,2000,2.1
Others,Olt,2001,2.5
Others,Olt,2002,3.8
Others,Olt,2003,3.7
Others,Olt,2004,3.7
Others,Olt,2005,3.0
Others,Olt,2006,4.1
Others,Olt,2007,4.2
Others,Olt,2008,4.2
Others,Olt,2009,3.9
Others,Olt,2010,3.8
Others,Olt,2011,2.9
Others,Olt,2012,2.9
Others,Olt,2013,2.8
Others,Olt,2014,2.6
Others,Olt,2015,2.3
Others,Olt,2016,2.3
Others,Olt,2017,2.9
Others,Olt,2018,2.8
Others,Olt,2019,2.7
Others,Valcea,1990,3.5
Others,Valcea,1991,3.5
Others,Valcea,1992,3.3
Others,Valcea,1993,3.5
Others,Valcea,1994,3.2
Others,Valcea,1995,3.3
Others,Valcea,1996,3.4
Others,Valcea,1997,3.4
Others,Valcea,1998,3.2
Others,Valcea,1999,3.2
Others,Valcea,2000,3.3
Others,Valcea,2001,3.2
Others,Valcea,2002,3.9
Others,Valcea,2003,4.1
Others,Valcea,2004,4.2
Others,Valcea,2005,5.2
Others,Valcea,2006,5.0
Others,Valcea,2007,5.0
Others,Valcea,2008,5.0
Others,Valcea,2009,5.1
Others,Valcea,2010,5.1
Others,Valcea,2011,5.2
Others,Valcea,2012,5.2
Others,Valcea,2013,5.1
Others,Valcea,2014,5.3
Others,Valcea,2015,5.4
Others,Valcea,2016,6.8
Others,Valcea,2017,6.8
Others,Valcea,2018,11.1
Others,Valcea,2019,11.0
Others,'Regiunea VEST',1990,17.9
Others,'Regiunea VEST',1991,17.3
Others,'Regiunea VEST',1992,17.0
Others,'Regiunea VEST',1993,16.4
Others,'Regiunea VEST',1994,15.7
Others,'Regiunea VEST',1995,16.0
Others,'Regiunea VEST',1996,16.3
Others,'Regiunea VEST',1997,16.3
Others,'Regiunea VEST',1998,17.0
Others,'Regiunea VEST',1999,17.0
Others,'Regiunea VEST',2000,17.0
Others,'Regiunea VEST',2001,17.1
Others,'Regiunea VEST',2002,18.1
Others,'Regiunea VEST',2003,18.8
Others,'Regiunea VEST',2004,18.8
Others,'Regiunea VEST',2005,18.8
Others,'Regiunea VEST',2006,18.2
Others,'Regiunea VEST',2007,18.9
Others,'Regiunea VEST',2008,19.3
Others,'Regiunea VEST',2009,18.9
Others,'Regiunea VEST',2010,19.2
Others,'Regiunea VEST',2011,19.4
Others,'Regiunea VEST',2012,19.3
Others,'Regiunea VEST',2013,19.4
Others,'Regiunea VEST',2014,19.1
Others,'Regiunea VEST',2015,19.5
Others,'Regiunea VEST',2016,19.0
Others,'Regiunea VEST',2017,19.4
Others,'Regiunea VEST',2018,19.5
Others,'Regiunea VEST',2019,20.0
Others,Arad,1990,3.5
Others,Arad,1991,3.3
Others,Arad,1992,3.2
Others,Arad,1993,3.3
Others,Arad,1994,3.2
Others,Arad,1995,3.3
Others,Arad,1996,3.4
Others,Arad,1997,3.4
Others,Arad,1998,3.4
Others,Arad,1999,3.4
Others,Arad,2000,3.4
Others,Arad,2001,3.4
Others,Arad,2002,4.1
Others,Arad,2003,4.8
Others,Arad,2004,4.5
Others,Arad,2005,4.5
